repository,revision,path,line,reference
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,8509,"s://github.com/lantunes/CrystaLLM/blob/main/BENCHMARKING.md,2024,CSP_from_formula,"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,8826,s://github.com/lantunes/CrystaLLM/blob/main/BENCHMARKING.md
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,9957,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\scripts\run_text_entrypoint.py --prompt {prompt} --out-dir {out_dir} --seed {seed}
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,9985,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\scripts\run_text_entrypoint.py --prompt {prompt} --out-dir {out_dir} --seed {seed}
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,10398,s://github.com/lantunes/CrystaLLM/blob/main/BENCHMARKING.md) | 2024 | CSP_from_formula | Perov-5 / Carbon-24 / MP-20 / MPTS-52 | match_rate_n20 | | 20 | needs_manual_check | not_comparable | Official repo documents reproduction steps; exact full-size table values should be rechecked before publication use. |
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12699,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_batio3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12700,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_catio3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12701,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_mgal2o4_spinel.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12702,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_znfe2o4_spinel.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12703,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_limn2o4_spinel.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12704,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_lif_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12705,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_nacl_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12706,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_cspbbr3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12707,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_cssni3_mapbi3_proxy.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12708,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_zns_sphalerite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12709,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_basno3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12710,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_baceo3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12711,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_feo_wustite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12712,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_nio_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12713,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_coo_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12714,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_mno_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12715,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_zro2_fluorite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12716,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_ceo2_fluorite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12717,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_pbs_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12718,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_fes2_pyrite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12719,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_cos2_pyrite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,12720,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_nis2_pyrite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65239,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_batio3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65240,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_catio3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65241,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_mgal2o4_spinel.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65242,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_znfe2o4_spinel.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65243,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_limn2o4_spinel.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65244,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_lif_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65245,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_nacl_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65246,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_cspbbr3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65247,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_cssni3_mapbi3_proxy.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65248,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_zns_sphalerite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65249,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_basno3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65250,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_baceo3_perovskite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65251,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_feo_wustite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65252,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_nio_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65253,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_coo_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65254,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_mno_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65255,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_zro2_fluorite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65256,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\sanity_ceo2_fluorite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65257,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_pbs_rocksalt.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65258,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_fes2_pyrite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65259,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_cos2_pyrite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65260,C:\\Users\\brown\\Documents\\GitHub\\Structured_Crystal_Analyser\\benchmarks\\paper_targets\\reference_cifs\\generated_challenge_nis2_pyrite.cif
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65271,"C:\Users\brown\Downloads\example created cifs\challenge_001_batio3_perovskite_solution.cif,prototype_sanity_batio3_perovskite,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\sanity_batio3_perovskite.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_001_batio3_perovskite_solution_chgnet_relaxed.cif,BaTiO3,BaTiO3,BaTiO3,perovskite,cubic ABO3 perovskite,False,True,,,0.04524105320709683,T"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65272,"C:\Users\brown\Downloads\example created cifs\challenge_002_catio3_perovskite_solution.cif,prototype_sanity_catio3_perovskite,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\sanity_catio3_perovskite.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_002_catio3_perovskite_solution_chgnet_relaxed.cif,CaTiO3,CaTiO3,CaTiO3,perovskite,cubic ABO3 perovskite,True,True,,,,True,0.06027603149414"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65273,"C:\Users\brown\Downloads\example created cifs\challenge_004_mgal2o4_spinel_solution.cif,prototype_generated_challenge_mgal2o4_spinel,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_mgal2o4_spinel.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_004_mgal2o4_spinel_solution_chgnet_relaxed.cif,MgAl2O4,MgAl2O4,MgAl2O4,spinel,normal spinel,False,False,,,,False,0.383271"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65274,"C:\Users\brown\Downloads\example created cifs\challenge_005_znfe2o4_spinel_solution.cif,prototype_generated_challenge_znfe2o4_spinel,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_znfe2o4_spinel.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_005_znfe2o4_spinel_solution_chgnet_relaxed.cif,ZnFe2O4,Zn(FeO2)2,ZnFe2O4,spinel,normal spinel,False,False,,,,False,0.9448"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65275,"C:\Users\brown\Downloads\example created cifs\challenge_008_limn2o4_spinel_solution.cif,prototype_generated_challenge_limn2o4_spinel,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_limn2o4_spinel.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_008_limn2o4_spinel_solution_chgnet_relaxed.cif,LiMn2O4,LiMn2O4,LiMn2O4,spinel,normal spinel,False,False,,,,False,0.409336"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65276,"C:\Users\brown\Downloads\example created cifs\challenge_009_lif_rocksalt_solution.cif,prototype_sanity_lif_rocksalt,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\sanity_lif_rocksalt.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_009_lif_rocksalt_solution_chgnet_relaxed.cif,LiF,LiF,LiF,rocksalt,B1 rocksalt,False,False,,,,True,0.8458020687103271,3.017255176799981e-07,1.032382731180"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65277,"C:\Users\brown\Downloads\example created cifs\challenge_010_nacl_rocksalt_solution.cif,prototype_sanity_nacl_rocksalt,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\sanity_nacl_rocksalt.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_010_nacl_rocksalt_solution_chgnet_relaxed.cif,NaCl,NaCl,NaCl,rocksalt,B1 rocksalt,False,False,,,,True,0.19393253326416016,0.34566479657344046,0.061038"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65278,"C:\Users\brown\Downloads\example created cifs\challenge_011_cspbbr3_perovskite_solution.cif,prototype_generated_challenge_cspbbr3_perovskite,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_cspbbr3_perovskite.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_011_cspbbr3_perovskite_solution_chgnet_relaxed.cif,CsPbBr3,CsPbBr3,CsPbBr3,perovskite,cubic ABX3 perovskite,F"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65279,"C:\Users\brown\Downloads\example created cifs\challenge_012_mapbi3_proxy_solution.cif,prototype_generated_challenge_cssni3_mapbi3_proxy,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_cssni3_mapbi3_proxy.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_012_mapbi3_proxy_solution_chgnet_relaxed.cif,CsSnI3,CsSnI3,CsSnI3,proxy/perovskite,cubic ABX3 perovskite,False,Tr"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65280,"C:\Users\brown\Downloads\example created cifs\challenge_017_zns_sphalerite_solution.cif,prototype_sanity_zns_sphalerite,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\sanity_zns_sphalerite.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_017_zns_sphalerite_solution_chgnet_relaxed.cif,ZnS,ZnS,ZnS,sphalerite,zinc blende,False,True,,,0.005280883831850053,True,0.7088873386383057,0.67633"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65281,"C:\Users\brown\Downloads\example created cifs\challenge_025_basno3_perovskite_solution.cif,prototype_generated_challenge_basno3_perovskite,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_basno3_perovskite.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_025_basno3_perovskite_solution_chgnet_relaxed.cif,BaSnO3,BaSnO3,BaSnO3,perovskite,cubic ABO3 perovskite,False,Fa"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65282,"C:\Users\brown\Downloads\example created cifs\challenge_027_baceo3_perovskite_solution.cif,prototype_generated_challenge_baceo3_perovskite,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_baceo3_perovskite.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_027_baceo3_perovskite_solution_chgnet_relaxed.cif,BaCeO3,BaCeO3,BaCeO3,perovskite,cubic ABO3 perovskite,True,Tru"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65283,"C:\Users\brown\Downloads\example created cifs\challenge_048_feo_wustite_solution.cif,prototype_generated_challenge_feo_wustite,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_feo_wustite.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_048_feo_wustite_solution_chgnet_relaxed.cif,FeO,FeO,FeO,wustite/rocksalt,B1 rocksalt,False,False,,,,True,1.7830569744110107,1.4901"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65284,"C:\Users\brown\Downloads\example created cifs\challenge_049_nio_rocksalt_solution.cif,prototype_sanity_nio_rocksalt,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\sanity_nio_rocksalt.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_049_nio_rocksalt_solution_chgnet_relaxed.cif,NiO,NiO,NiO,rocksalt,B1 rocksalt,False,False,,,,True,1.7497923374176025,0.2878001332283029,0.045377071947035"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65285,"C:\Users\brown\Downloads\example created cifs\challenge_050_coo_rocksalt_solution.cif,prototype_sanity_coo_rocksalt,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\sanity_coo_rocksalt.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_050_coo_rocksalt_solution_chgnet_relaxed.cif,CoO,CoO,CoO,rocksalt,B1 rocksalt,False,False,,,,True,1.6753020286560059,2.356080457693621e-08,7.794318694247"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65286,"C:\Users\brown\Downloads\example created cifs\challenge_051_mno_rocksalt_solution.cif,prototype_generated_challenge_mno_rocksalt,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\generated_challenge_mno_rocksalt.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_051_mno_rocksalt_solution_chgnet_relaxed.cif,MnO,MnO,MnO,rocksalt,B1 rocksalt,False,False,,,,False,1.199756145477295,2.70022366"
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,65287,"C:\Users\brown\Downloads\example created cifs\challenge_053_zro2_fluorite_solution.cif,prototype_sanity_zro2_fluorite,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\benchmarks\paper_targets\reference_cifs\sanity_zro2_fluorite.cif,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser\reports\paper_targets_chgnet_relaxed\challenge_053_zro2_fluorite_solution_chgnet_relaxed.cif,ZrO2,ZrO2,ZrO2,fluorite/monoclinic,fluorite,False,False,,,,False,1.265947977701823,8.425687789916998,0.1"
